SF,FQ,BW,CR,TP,IH,HS,PL,CL,RT,BPS,CHC,DELAY,RSSI,SNR,TOA,RTOA,ATT,ETX
12,878,500.0,6.0,20,0.0,100.0,10.0,80.0,1.0,42.463,1,862.072,-83.63,5.962,235.5,301.036,1,5.961
12,878,500.0,6.0,20,0.0,100.0,10.0,80.0,1.0,42.463,1,862.072,-79.77,6.87,235.5,301.036,1,5.961
12,878,500.0,5.0,20,0.0,100.0,10.0,80.0,1.0,50.955,1,783.572,-79.88,6.844,196.25,261.786,1,4.319
12,878,500.0,5.0,20,0.0,100.0,10.0,80.0,1.0,50.955,1,783.572,-80.39,6.724,196.25,261.786,1,4.319
12,878,500.0,5.0,20,0.0,100.0,10.0,80.0,1.0,50.955,1,783.572,-79.5,6.934,196.25,261.786,1,4.319
12,878,500.0,5.0,20,0.0,100.0,10.0,80.0,1.0,50.955,1,783.572,-77.89,7.312,196.25,261.786,1,4.319
12,878,500.0,5.0,20,0.0,100.0,10.0,80.0,1.0,50.955,1,783.572,-77.52,7.399,196.25,261.786,1,4.319
12,878,500.0,8.0,17,0.0,100.0,10.0,80.0,1.0,31.847,1,1019.072,-75.67,7.834,314.0,379.536,1,10.02
12,878,500.0,8.0,17,0.0,100.0,10.0,80.0,1.0,31.847,1,1019.072,-81.3,6.51,314.0,379.536,1,10.02
12,878,500.0,8.0,17,0.0,100.0,10.0,80.0,1.0,31.847,1,1019.072,-78.9,7.075,314.0,379.536,1,10.02
12,878,500.0,8.0,17,0.0,100.0,10.0,80.0,1.0,31.847,1,1019.072,-75.49,7.876,314.0,379.536,1,10.02
12,878,500.0,8.0,17,0.0,100.0,10.0,80.0,1.0,31.847,1,1019.072,-78.76,7.108,314.0,379.536,1,10.02
12,878,500.0,8.0,16,0.0,100.0,10.0,80.0,1.0,31.847,1,1019.072,-77.61,7.378,314.0,379.536,1,10.02
12,878,500.0,8.0,16,0.0,100.0,10.0,80.0,1.0,31.847,1,1019.072,-78.23,7.232,314.0,379.536,1,10.02
12,878,500.0,8.0,16,0.0,100.0,10.0,80.0,1.0,31.847,1,1019.072,-85.46,5.532,314.0,379.536,1,10.02
12,878,500.0,8.0,16,0.0,100.0,10.0,80.0,1.0,31.847,1,1019.072,-80.14,6.783,314.0,379.536,1,10.02
12,878,500.0,8.0,16,0.0,100.0,10.0,80.0,1.0,31.847,1,1019.072,-85.46,5.532,314.0,379.536,1,10.02
12,878,500.0,8.0,15,0.0,100.0,10.0,80.0,1.0,31.847,1,1019.072,-82.98,6.115,314.0,379.536,1,10.02
12,878,500.0,8.0,15,0.0,100.0,10.0,80.0,1.0,31.847,1,1019.072,-85.83,5.445,314.0,379.536,1,10.02
12,878,500.0,8.0,15,0.0,100.0,10.0,80.0,1.0,31.847,1,1019.072,-83.49,5.995,314.0,379.536,1,10.02
12,878,500.0,8.0,15,0.0,100.0,10.0,80.0,1.0,31.847,1,1019.072,-85.02,5.636,314.0,379.536,1,10.02
12,878,500.0,8.0,15,0.0,100.0,10.0,80.0,1.0,31.847,1,1019.072,-87.04,5.161,314.0,379.536,1,10.02
12,878,500.0,8.0,14,0.0,100.0,10.0,80.0,1.0,31.847,1,1019.072,-77.93,7.303,314.0,379.536,1,10.02
12,878,500.0,8.0,14,0.0,100.0,10.0,80.0,1.0,31.847,1,1019.072,-84.47,5.765,314.0,379.536,1,10.02
12,878,500.0,8.0,14,0.0,100.0,10.0,80.0,1.0,31.847,1,1019.072,-86.05,5.393,314.0,379.536,1,10.02
12,878,500.0,8.0,14,0.0,100.0,10.0,80.0,1.0,31.847,1,1019.072,-80.11,6.79,314.0,379.536,1,10.02
12,878,500.0,8.0,14,0.0,100.0,10.0,80.0,1.0,31.847,1,1019.072,-80.44,6.713,314.0,379.536,1,10.02
12,878,500.0,8.0,20,0.0,100.0,6.0,80.0,1.0,35.558,1,953.536,-75.65,7.839,281.232,346.768,1,9.155
12,878,500.0,8.0,20,0.0,100.0,6.0,80.0,1.0,35.558,1,953.536,-75.97,7.764,281.232,346.768,1,9.155
12,878,500.0,8.0,20,0.0,100.0,6.0,80.0,1.0,35.558,1,953.536,-81.18,6.539,281.232,346.768,1,9.155
12,878,500.0,8.0,20,0.0,100.0,6.0,80.0,1.0,35.558,1,953.536,-80.47,6.705,281.232,346.768,1,9.155
12,878,500.0,8.0,20,0.0,100.0,6.0,80.0,1.0,35.558,1,953.536,-84.28,5.81,281.232,346.768,1,9.155
12,878,500.0,8.0,20,0.0,100.0,20.0,80.0,1.0,25.258,1,1182.912,-75.94,7.771,395.92,461.456,1,12.182
12,878,500.0,8.0,20,0.0,100.0,20.0,80.0,1.0,25.258,1,1182.912,-76.7,7.592,395.92,461.456,1,12.182
12,878,500.0,8.0,20,0.0,100.0,20.0,80.0,1.0,25.258,1,1182.912,-78.58,7.15,395.92,461.456,1,12.182
12,878,500.0,8.0,20,0.0,100.0,20.0,80.0,1.0,25.258,1,1182.912,-77.12,7.493,395.92,461.456,1,12.182
12,878,500.0,8.0,20,0.0,100.0,20.0,80.0,1.0,25.258,1,1182.912,-81.28,6.515,395.92,461.456,1,12.182
12,878,500.0,8.0,20,0.0,100.0,30.0,80.0,1.0,20.928,1,1346.752,-76.59,7.618,477.84,543.376,1,14.345
12,878,500.0,8.0,20,0.0,100.0,30.0,80.0,1.0,20.928,1,1346.752,-75.82,7.799,477.84,543.376,1,14.345
12,878,500.0,8.0,20,0.0,100.0,30.0,80.0,1.0,20.928,1,1346.752,-80.08,6.797,477.84,543.376,1,14.345
12,878,500.0,8.0,20,0.0,100.0,30.0,80.0,1.0,20.928,1,1346.752,-76.05,7.745,477.84,543.376,1,14.345
12,878,500.0,8.0,20,0.0,100.0,30.0,80.0,1.0,20.928,1,1346.752,-81.44,6.477,477.84,543.376,1,14.345
12,878,500.0,8.0,20,0.0,100.0,40.0,80.0,1.0,17.865,1,1510.592,-80.93,6.597,559.76,625.296,1,16.508
12,878,500.0,8.0,20,0.0,100.0,40.0,80.0,1.0,17.865,1,1510.592,-79.4,6.957,559.76,625.296,1,16.508
12,878,500.0,8.0,20,0.0,100.0,40.0,80.0,1.0,17.865,1,1510.592,-80.21,6.767,559.76,625.296,1,16.508
12,878,500.0,8.0,20,0.0,100.0,40.0,80.0,1.0,17.865,1,1510.592,-73.91,8.248,559.76,625.296,1,16.508
12,878,500.0,8.0,20,0.0,100.0,40.0,80.0,1.0,17.865,1,1510.592,-78.59,7.148,559.76,625.296,1,16.508
12,878,500.0,8.0,20,0.0,100.0,50.0,80.0,1.0,15.584,1,1674.432,-78.36,7.202,641.68,707.216,1,18.671
12,878,500.0,8.0,20,0.0,100.0,50.0,80.0,1.0,15.584,1,1674.432,-74.71,8.06,641.68,707.216,1,18.671
12,878,500.0,8.0,20,0.0,100.0,50.0,80.0,1.0,15.584,1,1674.432,-72.45,8.591,641.68,707.216,1,18.671
12,878,500.0,8.0,20,0.0,100.0,50.0,80.0,1.0,15.584,1,1674.432,-80.5,6.698,641.68,707.216,1,18.671
12,878,500.0,8.0,20,0.0,100.0,50.0,80.0,1.0,15.584,1,1674.432,-75.18,7.949,641.68,707.216,1,18.671
