SF,FQ,BW,CR,TP,IH,HS,PL,CL,RT,BPS,CHC,DELAY,RSSI,SNR,TOA,RTOA,ATT,ETX
12,878,500.0,8.0,20,0.0,100.0,30.0,80.0,1.0,20.928,1,1346.752,-111.02,-0.478,477.84,543.376,1,14.345
12,878,500.0,8.0,20,0.0,100.0,40.0,80.0,1.0,17.865,1,1510.592,-107.83,0.272,559.76,625.296,1,16.508
12,878,500.0,8.0,20,0.0,100.0,40.0,80.0,1.0,17.865,1,1510.592,-105.44,0.834,559.76,625.296,1,16.508
12,878,500.0,8.0,20,0.0,100.0,40.0,80.0,1.0,17.865,1,1510.592,-107.85,0.267,559.76,625.296,1,16.508
12,878,500.0,8.0,20,0.0,100.0,40.0,80.0,1.0,17.865,1,1510.592,-107.01,0.465,559.76,625.296,1,16.508
12,878,500.0,8.0,20,0.0,100.0,40.0,80.0,1.0,17.865,1,1510.592,-106.15,0.667,559.76,625.296,1,16.508
12,878,500.0,8.0,20,0.0,100.0,50.0,80.0,1.0,15.584,1,1674.432,-105.87,0.733,641.68,707.216,1,18.671
12,878,500.0,8.0,20,0.0,100.0,50.0,80.0,1.0,15.584,1,1674.432,-105.76,0.759,641.68,707.216,1,18.671
12,878,500.0,8.0,20,0.0,100.0,50.0,80.0,1.0,15.584,1,1674.432,-105.61,0.794,641.68,707.216,1,18.671
12,878,500.0,8.0,20,0.0,100.0,50.0,80.0,1.0,15.584,1,1674.432,-115.85,-1.614,641.68,707.216,1,18.671
12,878,500.0,8.0,20,0.0,100.0,50.0,80.0,1.0,15.584,1,1674.432,-107.83,0.272,641.68,707.216,1,18.671
